id	text	label	dimension
1052_0	well, this is very pleasant.	 praise	intent
1052_4	that's very interesting.	 praise	intent
1052_9	i spent so much of my childhood at that hospital. it-when i was 12, i got to ride there in a helicopter.	 introduce	intent
1052_10	a little mishap while i was building my own cat scanner.	 introduce	intent
1052_11	i'm sorry, you tried to build your own cat scanner?	 doubt	intent
1052_15	excuse me.	 leave	intent
1052_18	i do. do you?	 doubt	intent
1052_19	okay, here's my question: why did you sit down?	 doubt	intent
1052_20	to help. look, if you fail at this relationship and history suggests you will then we risk losing the medical officer that our landing party has always needed.	 explain	intent
1052_21	what landing party?	 doubt	intent
1053_2	ha, ha. what do you think i did?	 asking for opinions	intent
1053_4	i'm sorry i'm late, but your companion left the most indecipherable invitation.	 apologise	intent
1053_5	what invitation?	 doubt	intent
1053_6	if you were trying to make it impossible to locate you, you couldn't have done better.	 taunt	intent
1053_8	it took 20 minutes to go through the browser history on your computer to see what movie times you looked up.	 explain	intent
1053_12	he's finding the acoustic sweet spot.	 explain	intent
1053_15	...it's fine, you know. he's sweet.	 comfort	intent
1053_16	my apologies. you've been sitting in it all along.	 apologise	intent
1054_2	this is stephanie's facebook page.	 introduce	intent
1054_4	who's mike? why does he get a digital sheep and not you?	 doubt	intent
1054_6	okay, i'm gonna make this very simple for you.	 explain	intent
1054_7	you are not in this relationship.	 inform	intent
1054_8	ergo, you have no say in anything that happens between me and stephanie.	 explain	intent
1054_9	i'm afraid i can't allow that.	 refuse	intent
1054_10	general order 104, section a does not apply in this situation.	 oppose	intent
1055_4	this is banana bread.	 introduce	intent
1055_5	this is a door knob.	 introduce	intent
1055_6	it's my understanding that an unsolicited gift of food can be a precursor to an impromptu invitation to come in and chat.	 explain	intent
1055_7	sheldon, would you like to come in?	 invite	intent
1055_8	i suppose i could spare a few minutes.	 agree	intent
1056_0	no.	 oppose	intent
1056_1	how can you be sure?	 doubt	intent
1056_4	so, what is the down and the low?	 doubt	intent
1056_5	and don't worry, this is all entirely confidential so you feel free to include any and all shortcomings in the bedroom.	 comfort	intent
1056_6	heh. we never got to the bedroom.	 oppose	intent
1056_8	okay. all right. you know what? i'll tell you what happened.	 plan	intent
1056_11	it's not enough that you made me watch that movie, but now you mock me with it?	 doubt	intent
1057_0	penny.	 greet	intent
1057_1	penny.	 greet	intent
1057_3	penny.	 greet	intent
1057_5	oh, thank you.	 thank	intent
1057_7	i apologize.	 apologise	intent
1057_8	oh, thank you.	 thank	intent
1057_9	so have you and i returned to a social equilibrium?	 confirm	intent
1058_5	hey, how's my big crybaby?	 care	intent
1058_6	okay, i'm just teasing you.	 joke	intent
1058_8	it's all good. what do you say we get you home, put you to bed?	 advise	intent
1058_9	oh. are you still gonna spend the night?	 confirm	intent
1058_11	thank you, dr. cooper.	 thank	intent
1058_13	okay, i'm gonna go get your discharge papers.	 plan	intent
1058_14	what?	 doubt	intent
1058_15	you seem like a perfectly pleasant person.	 praise	intent
1059_0	can you open this for me?	 ask for help	intent
1059_3	what? no. no, that's not right.	 oppose	intent
1059_4	oh, man, did you switch your status before she did?	 confirm	intent
1059_6	seriously? you went first after only two weeks?	 doubt	intent
1059_8	it's not bold, it's a mistake.	 oppose	intent
1059_12	you hacked my facebook account?	 doubt	intent
1059_14	are you insane? now she's gonna think i'm desperate.	 complain	intent
1059_15	you've destroyed this relationship.	 criticize	intent
1059_20	really?	 confirm	intent
1060_1	and he brought flowers. oh, thanks, ross. i'm really more of a candy kind of guy.	 thank	intent
1060_6	okay, wow.	 acknowledge	intent
1060_7	uh, dad, emma's in the nursery. i'll take you now if you want.	 leave	intent
1060_8	and, ross, i need to talk to you.	 inform	intent
1062_0	dude, i just did something terrible.	 inform	intent
1062_2	no, no. that was jack. rachel thinks i asked her to marry me.	 oppose	intent
1062_3	again, what?	 doubt	intent
1062_4	it wasn't my ring. it fell out of ross' jacket and when i knelt down to pick it up, rachel thought i was proposing.	 explain	intent
1062_5	ross had a ring? and he was gonna propose?	 doubt	intent
1062_10	if you clear things up with rachel, ross never needs to find out.	 advise	intent
1062_11	all right, let's not get carried away.	 agree	intent
1064_0	what? did you know he was gonna ask me?	 doubt	intent
1064_3	really? even ross?	 doubt	intent
1064_4	especially ross.	 emphasize	intent
1064_6	i guess i'll just... i'll come back.	 leave	intent
1064_8	i guess so.	 agree	intent
1065_0	it can't be me. i'm standing right here.	 oppose	intent
1065_1	come on.	 invite	intent
1065_2	come on.	 leave	intent
1065_3	we're not peeking?	 doubt	intent
1066_0	oh, joey, this ring, i... it's beautiful. i love it.	 praise	intent
1066_1	yeah. uh, look, rach, there's something i gotta tell you.	 inform	intent
1066_2	why do you think she won't take my breast?	 asking for opinions	intent
1066_3	it's all right, honey. it takes babies a while to get it.	 comfort	intent
1066_8	do you think my nipples are too big for her mouth?	 asking for opinions	intent
1066_9	she looks scared. doesn't she look scared?	 asking for opinions	intent
1066_11	why don't we try massaging the breast to stimulate the flow?	 advise	intent
1068_1	this is okay. we're all adults here. there's nothing to be ashamed of.	 comfort	intent
1068_2	now, let's put our underwear in our pockets and walk out the door.	 arrange	intent
1069_0	hi, dad.	 greet	intent
1069_1	i just want you to know that what you witnessed in there, that wasn't for fun.	 explain	intent
1069_2	look, i just don't want you to think that we're animals who do it whenever we want.	 explain	intent
1069_3	well, i don't think that.	 oppose	intent
1069_6	the truth is, dad, we're trying.	 emphasize	intent
1069_7	oh, my god, this is so exciting.	 praise	intent
1069_8	well, get back in there. i'll guard the door.	 taunt	intent
1069_11	you're right. this is about your positions.	 agree	intent
1070_0	well, now's a good time. i'm on my way to have my ears cut off.	 joke	intent
1070_1	joey asked me to marry him.	 inform	intent
1070_2	what, are you crazy? you just had ross' baby.	 criticize	intent
1070_3	it's so inappropriate. no, it is worse than that. it is wrong.	 criticize	intent
1070_5	well, do you love him?	 confirm	intent
1070_6	honey, the question is do you really want to marry joey?	 confirm	intent
1070_7	no.	 oppose	intent
1070_8	no, i don't.	 oppose	intent
1070_9	could you be a dear and go tell him?	 ask for help	intent
1071_0	you still haven't told rachel you weren't proposing?	 confirm	intent
1071_2	joey, you have to tell her what's going on. and what did it look like?	 emphasize	intent
1071_3	the stupid baby's head was blocking most of it.	 complain	intent
1071_4	go and tell rachel right now, before ross finds out.	 arrange	intent
1071_5	okay, look, just do it gently.	 comfort	intent
1071_6	you're right.	 agree	intent
1071_7	you're right. i'll go tell her now before ross finds out, and i'll be gentle.	 agree	intent
1071_8	i am a gentle person.	 introduce	intent
1072_4	i don't think you do.	 oppose	intent
1072_5	you didn't propose to me.	 emphasize	intent
1072_13	but joey did.	 emphasize	intent
1072_14	joey proposed to you?	 confirm	intent
1072_15	he was right there. he got down on one knee and he proposed.	 emphasize	intent
1072_16	but i didn't... i didn't propose.	 oppose	intent
1072_17	okay, the ring fell on the floor, and i went down to pick it up and you thought i was proposing.	 explain	intent
1072_18	whoa, whoa, whoa. you saw her breast?	 confirm	intent
1072_20	joey, then what the hell were you doing with an engagement ring?	 criticize	intent
1072_21	it wasn't my ring. it's ross' ring.	 explain	intent
1072_22	that's why i felt so bad, rach, because he was gonna propose.	 explain	intent
1072_23	what?	 doubt	intent
1072_24	no.	 oppose	intent
1072_26	no, you didn't.	 oppose	intent
1072_28	hey, she just woke up. she's hungry.	 inform	intent
1072_29	oh, yeah, dude, i totally understand.	 comfort	intent
1072_30	uh-huh. oh, it's beautiful.	 praise	intent
1072_31	i'll come back for her later.	 leave	intent
1072_32	wonderful weird.	 praise	intent
1072_33	you know what, you guys? i'm, uh... i'm gonna go too.	 leave	intent
1072_34	and, uh, i'm sorry about everything.	 apologise	intent
1072_36	oh. she's perfect.	 praise	intent
1072_37	we're so lucky.	 praise	intent
1072_41	i'm sorry, what?	 doubt	intent
1072_42	when you thought joey proposed did you say yes?	 confirm	intent
1074_0	you said you'd marry joey?	 doubt	intent
1074_1	okay, you have to realize, i was exhausted, i was emotional.	 explain	intent
1074_2	i would have said yes to anybody.	 explain	intent
1074_3	like that time when you and i got married.	 explain	intent
1074_7	well... really?	 doubt	intent
1074_9	hey, i'm gonna take off. i just wanted to say goodbye.	 leave	intent
1074_10	rachel said she'd marry you?	 doubt	intent
1074_11	this isn't the right room. sorry, folks.	 leave	intent
1075_2	ross and rachel will be back soon, and then i gotta go to the office.	 inform	intent
1075_3	the more i worried, the more i couldn't sleep.	 explain	intent
1075_5	but if i fall asleep now, i'll get five hours' sleep.  no matter what i did, i couldn't fall asleep.	 explain	intent
1075_6	you know what you should've done? told yourself that little story.	 advise	intent
1075_7	oh, you guys, thanks for doing this.	 thank	intent
1075_14	that's not fair. i can't do that.	 complain	intent
1075_16	i didn't think i should be here either. but somebody said he'd be over it.	 complain	intent
1077_0	okay, if everyone's on board, it's settled.	 inform	intent
1077_1	yes.	 agree	intent
1077_2	well, then problem solved. chandler will run our office in tulsa.	 inform	intent
1079_3	you know we said it would be fun to move to paris for a year?	 confirm	intent
1079_4	and you could study french cooking, and i could write and we could picnic along the seine, and go wine-tasting in bordeaux.	 plan	intent
1079_5	you know how people say that tulsa is the paris of oklahoma?	 doubt	intent
1079_6	what? who says that?	 doubt	intent
1079_10	all right, not that this matters, but did they at least offer you a huge raise?	 confirm	intent
1084_0	so, what's the big news you had us rush all the way over here for?	 asking for opinions	intent
1084_1	our news. my company has asked me to head up our office in tulsa.	 inform	intent
1084_4	maybe you forgot, but we have tickets to the jets game next week!	 inform	intent
1084_5	well, i'm sorry, but i don't think i'll be able to make it.	 apologise	intent
1084_6	you can't go. i mean, you're the glue that holds this group together.	 oppose	intent
1085_0	okay, i have news.	 inform	intent
1085_1	my boss and i worked out a deal where i'm in tulsa four days a week.	 inform	intent
1085_2	so the other three, i can be here with you.	 inform	intent
1085_3	no.	 oppose	intent
1085_4	no. i can't be away from you for that long.	 oppose	intent
1085_5	that's fast math. we could use you in tulsa.	 praise	intent
1085_6	thanks for trying to figure out a way, but if you go to tulsa, i go with you.	 thank	intent
1086_0	well, excuse me?	 doubt	intent
1086_1	oh, yeah? well, up yours too!	 criticize	intent
1086_3	dr. gettleman?	 doubt	intent
1086_4	uh, yeah, no, i don't think that's a good idea.	 oppose	intent
1086_5	why does everything happen to me?	 complain	intent
1086_7	you're not feeling well? what do you have? rubella?	 care	intent
1086_8	because don't go near emma, she has not had that shot.	 explain	intent
1086_12	great! now he's gonna know it was me!	 complain	intent
1087_0	so how is this for our big double date tonight?	 asking for opinions	intent
1087_1	oh, my god.	 praise	intent
1087_4	come on, give me something. what's his name?	 asking for opinions	intent
1087_7	there's no guys in there!	 complain	intent
1088_5	it'll be fine. follow my lead, okay? all you have to do is pretend to be mike.	 comfort	intent
1088_6	here they come.	 inform	intent
1088_7	so, mike, how do you and joey know each other, anyway?	 asking for opinions	intent
1088_9	i mean high school.	 explain	intent
1088_10	you guys go way back, then. so, what are you up to these days?	 asking for opinions	intent
1088_12	i want to play piano professionally. if i don't do this now, i never will.	 inform	intent
1088_13	great. i like that better than the lawyer thing.	 praise	intent
1088_16	no, that's not what i meant. let's get you a cocktail.	 oppose	intent
1089_0	looking for restaurant jobs for you in tulsa.	 inform	intent
1089_1	aw, that's so sweet. did you find anything?	 asking for opinions	intent
1089_7	can i say how much i appreciate you coming with me?	 thank	intent
1089_8	when we get to tulsa, i am taking you for a great dinner at slim pickins.	 plan	intent
1089_11	hi, nancy? hi, it's monica geller.	 greet	intent
1089_13	because i love him.	 explain	intent
1089_14	no, i don't want a job in new york.	 oppose	intent
1089_16	he asked for me personally? oh, my god!	 confirm	intent
1092_0	we leave tomorrow, and you still have a lot to pack.	 inform	intent
1092_3	well, how far outside?	 care	intent
1092_5	and, uh, you're thinking of taking it?	 asking for opinions	intent
1092_7	what happened to  you can't live without me four days a week?	 confirm	intent
1092_9	i see you monday before you go to work and thursday when you get back and i always work late on tuesdays, so really if you think about it, ha, ha it's really just one day.	 explain	intent
1092_13	yeah, yeah. it was really, really, really good.	 praise	intent
1092_15	are you serious? you still see dr. gettleman?	 doubt	intent
1092_16	seriously, you gotta go to an appropriate doctor.	 advise	intent
1092_19	it didn't spend much time on the wall!	 emphasize	intent
1093_0	sure.	 agree	intent
1093_1	i'm sorry, really. i'm so embarrassed.	 apologise	intent
1093_2	really, i'm a pretty nice guy. just ask my parole officer.	 emphasize	intent
1093_4	well, why did you go along with that?	 doubt	intent
1093_5	because i was told that i'd get a free dinner, which i didn't.	 explain	intent
1093_6	and that i'd meet a pretty girl, which i did.	 praise	intent
1093_7	well, is anything you told me about yourself true?	 confirm	intent
1093_8	my name is mike. and i do play piano.	 introduce	intent
1093_12	okay.	 acknowledge	intent
1093_13	you are really good.	 praise	intent
1093_14	uh, um.	 acknowledge	intent
1093_16	do you think that, maybe, sometime, i could, uh... it's okay. go ahead, ask me out.	 invite	intent
1093_17	okay. you think, maybe, sometime i could take you out?	 asking for opinions	intent
1094_1	the doctor will be right with you, sir.	 inform	intent
1094_2	mommy, i can't find waldo.	 ask for help	intent
1094_4	wow. so your child's a big fan of the waldo books too?	 confirm	intent
1094_5	yeah, that's how i know.	 agree	intent
1094_6	so no ring. can i assume you're also a single parent?	 confirm	intent
1094_8	rossie? we're ready for you.	 inform	intent
1094_10	mommy, what's wrong with that man?	 doubt	intent
1094_11	hey, i helped you find waldo!	 emphasize	intent
1095_0	i got held up at dr. gettleman's office, um.	 explain	intent
1095_2	you got here just in time. i really have to go, buddy.	 leave	intent
1095_4	okay, whoa, whoa, whoa. whoa!	 prevent	intent
1095_5	whoa, watch the tongue, people. we got a baby over here.	 warn	intent
1095_6	a big leaver with a stupid suitcase.	 taunt	intent
1095_8	okay, well... bye, mon.	 leave	intent
1096_0	don't worry. i'll be back before you know it.	 comfort	intent
1096_3	i promise.	 emphasize	intent
1096_4	you double promise?	 doubt	intent
1096_5	call me when you land.	 arrange	intent
1099_0	sure.	 agree	intent
1099_2	i'm ross. phoebe's friend from the coffeehouse?	 introduce	intent
1099_3	i really, really need to talk to you about something.	 inform	intent
1099_4	damn supercuts.	 complain	intent
1099_5	look, right before you guys went out, i accidentally got her all upset.	 inform	intent
1099_8	but you should know, she is so much fun. a wonderful person.	 praise	intent
1099_11	phoebe's never had a serious relationship?	 doubt	intent
1099_14	and i will also say what i'm about to say vis-à-vis the following.	 explain	intent
1099_15	phoebe has never had a serious relationship since her super-serious relationship with vikram.	 explain	intent
1102_0	what?	 doubt	intent
1102_5	hey, hayley. we really gotta fix that doorknob.	 inform	intent
1102_6	joey?	 greet	intent
1102_7	oh.	 acknowledge	intent
1102_11	i'll let myself out.	 leave	intent
1104_3	you're in your 30s and you have never been in a long-term relationship.	 criticize	intent
1104_4	here you go from woman to woman meaningless experience to meaningless experience.	 criticize	intent
1104_5	never even worrying that it doesn't turn into something more serious.	 criticize	intent
1105_0	oh, hey, you guys?	 greet	intent
1105_1	i couldn't get a reservation for the night of my birthday so we'll have to do dinner thursday night instead.	 inform	intent
1105_3	no. it's my first birthday with a boyfriend, and he has to work.	 complain	intent
1105_5	one of us has to stay home and watch emma.	 inform	intent
1105_7	thanks. i'll put a lot of extra thought into your gift.	 thank	intent
1106_0	hey. well, hey.	 greet	intent
1106_1	my god, don't people know you're not allowed to smoke in public spaces?	 complain	intent
1106_2	actually, in oklahoma, smoking is legal in offices with fewer than 15 people.	 inform	intent
1106_4	no. i just happen to know a lot of trivia about smoking in different states.	 oppose	intent
1106_8	i'm gonna go.	 leave	intent
1107_0	i messed up. it was a meeting. everybody was smoking.	 explain	intent
1107_1	willpower? i've watched home movies of you eating ding dongs without taking the tinfoil off.	 taunt	intent
1107_2	you said that was sexy.	 criticize	intent
1107_4	oh. would you say this is the most upset you could be?	 doubt	intent
1107_5	i think so.	 agree	intent
1107_10	fine. what?	 doubt	intent
1107_11	sex. this is the last day i'm ovulating. if we don't do it we're gonna have to wait until next month.	 emphasize	intent
1107_12	oh, good. i hate it when you do that.	 complain	intent
1108_0	but my mother's gonna be here, and she has the key.	 comfort	intent
1108_1	i can't wait that long. you have to do something. knock that door down.	 arrange	intent
1108_3	besides, you know, everything's gonna be fine. the baby's sleeping.	 comfort	intent
1108_6	you did not leave the water running. please, pull yourself together, okay?	 comfort	intent
1108_7	a pigeon. no. no, wait, no. an eagle flew in.	 joke	intent
1108_8	landed on the stove and caught fire.	 joke	intent
1108_13	boy, are you gonna be sorry if that's true.	 warn	intent
1109_1	maybe we should just eat now.	 advise	intent
1109_2	you can't order until the entire party's arrived. restaurant policy.	 inform	intent
1109_4	no, no, no. i can't hold this table on my own.	 oppose	intent
1109_6	well, if you ask me to stay, i'll pee.	 leave	intent
1109_7	good evening, miss.	 greet	intent
1109_8	miss?	 greet	intent
1109_9	miss? miss?	 greet	intent
1109_10	okay, fine, i'll move. all right. you don't have to manhandle me.	 leave	intent
1109_11	thank you.	 thank	intent
1110_2	oh, sure. now you're mr. sensitivity.	 taunt	intent
1110_3	all right, look, i'm not gonna do this.	 oppose	intent
1110_4	no, you're right.	 agree	intent
1110_5	for what it's worth, i'm sorry.	 apologise	intent
1111_0	well, i guess they're not coming. you want to just order?	 asking for opinions	intent
1111_1	thank you.	 thank	intent
1111_2	waiter? all right, this is gonna go fast, so try to keep up.	 arrange	intent
1111_3	can you bring everything as soon as it's ready?	 confirm	intent
1111_7	and that's judy over there at the bar with emma?	 confirm	intent
1111_14	okay, i'll have the fig salad and the duck.	 inform	intent
1111_15	i'll have the, uh, soup and the salmon.	 inform	intent
1111_18	thanks.	 thank	intent
1111_19	thanks. wow.	 thank	intent
1111_20	a little tight, isn't it? why didn't you get a bigger table?	 doubt	intent
1111_24	rach, come on, emma's fine.	 prevent	intent
1111_26	chandler, control your woman.	 warn	intent
1111_30	i'm sorry, was that rude?	 apologise	intent
1111_31	and you are all so late, and you didn't even have the courtesy to call.	 complain	intent
1111_32	well, it's too late now.	 complain	intent
1111_38	so? you got to have sex, right?	 doubt	intent
1111_41	okay, i'm gonna take off.	 leave	intent
1111_43	wait. i'm not the... i'm not the kind of girl that just ditches her friends to be with her boyfriend.	 emphasize	intent
1111_44	bye, guys. judy. bye.	 leave	intent
1111_45	oh, thank god. if phoebe's gone, can we take emma home?	 confirm	intent
1111_46	that's a good idea. our babysitter just pounded another chardonnay.	 agree	intent
1111_48	so i'm probably still ovulating. do you wanna give it another try?	 asking for opinions	intent
1111_49	so you've never had sex with a kennedy, have you?	 confirm	intent
1111_53	the shrew, in particular, was exquisite.	 praise	intent
1113_0	so i don't go back to work for another four weeks but we would like our nanny to start right away so that emma could get a chance to know her.	 inform	intent
1113_1	i think that's really smart.	 praise	intent
1113_3	that's great. great.	 praise	intent
1113_4	all right. well, thank you so much for coming.	 thank	intent
1113_9	come on, rach. we will. i promise. we have more interviews.	 comfort	intent
1113_12	she's got a degree in early childhood education.	 introduce	intent
1113_13	uh, she worked for her last family for three years.	 introduce	intent
1113_14	okay.	 acknowledge	intent
1113_15	hi. i'm sandy.	 greet	intent
1115_3	okay.	 acknowledge	intent
1115_4	are we all allowed to do that? because if so, i say why stop there?	 doubt	intent
1115_5	you know, your new poodle could be your noodle.	 joke	intent
1115_6	waiter? waiter, excuse me, i'll have the fricken.	 joke	intent
1115_7	see, that's funny with the fricken, right?	 confirm	intent
1115_9	i told you about that funny guy, jeffrey, right?	 confirm	intent
1116_1	i mean, it's like leaving behind a piece of your heart.	 explain	intent
1116_2	sandy, that's exactly what it is.	 agree	intent
1116_3	it's okay. i get that a lot doing what i do.	 comfort	intent
1116_5	i realize how it's a bit unorthodox for some people.	 explain	intent
1116_6	but i really believe the most satisfying thing you can do with your life is take care of a child.	 explain	intent
1116_7	okay.	 acknowledge	intent
1116_12	because it's weird.	 explain	intent
1116_13	what kind of a job is that for a man? a nanny?	 doubt	intent
1116_16	it's a mixture of calendula and honey cream. it'll dry that rash right up.	 introduce	intent
1116_18	i'm sorry.	 apologise	intent
1116_19	it's just such an emotional thing when you're welcomed into a new family.	 explain	intent
1118_0	wow. you look even more beautiful than you did yesterday.	 praise	intent
1118_2	i'm sorry. i don't mean that. i want you to be happy.	 apologise	intent
1118_4	but, david, i just want you to know that, you know telling you this is one of the hardest things i've ever had to do.	 emphasize	intent
1119_0	hi.	 greet	intent
1119_1	is everything all right?	 care	intent
1119_4	do you realize that man has cried in our apartment three times? huh?	 complain	intent
1119_6	no, i mean, all i'm saying is that guy... these are amazing.	 praise	intent
1119_7	sandy made madeleines.	 inform	intent
1120_0	no, i can't. i can't do this. it's bad.	 refuse	intent
1120_4	and, you, thanks for the face massage. thank you.	 thank	intent
1121_0	did rachel tell you we hired a male nanny?	 confirm	intent
1121_1	did she tell you he plays the recorder, recites poetry and bakes madeleines?	 confirm	intent
1121_2	rachel and i hired a male nanny.	 inform	intent
1121_3	really?	 doubt	intent
1121_4	guys do that?	 doubt	intent
1121_5	really? do you not know chandler?	 doubt	intent
1121_6	is that why he's acting so weird? he's jealous?	 doubt	intent
1121_9	rachel and i, uh, hired a male nanny.	 inform	intent
1121_10	you got a  manny?	 doubt	intent
1121_11	you know, i don't mind a male nanny but i do draw the line at male wet nurse.	 taunt	intent
1121_12	oh! oh! you are on a roll, mister.	 praise	intent
1121_14	okay. okay. stop it, you. you stop it.	 prevent	intent
1121_15	what is so funny about that?	 doubt	intent
1121_17	did you tell her what we talked about?	 confirm	intent
1121_18	yeah.	 acknowledge	intent
1121_19	you have nothing to worry about with jeffrey.	 comfort	intent
1121_20	well, you're different funny.	 praise	intent
1121_22	uh, there once was a man named chandler whose wife made him die inside.	 taunt	intent
1121_23	honey, you know i think you're hilarious.	 praise	intent
1121_24	you know that joke you told me last week?	 confirm	intent
1124_0	hi! you have to help me pick a dress. i'm meeting mike's parents tonight.	 ask for help	intent
1124_1	wow, the boyfriend's parents. big step.	 praise	intent
1124_2	okay, so, all right, which dress?	 asking for opinions	intent
1124_3	i'm sorry. we'll take you shopping. it'll be fine.	 apologise	intent
1124_5	with the father, you wanna flirt a little, but not in a gross way.	 advise	intent
1124_6	oh! well, with the mother just constantly tell her how amazing her son is.	 advise	intent
1127_2	did you take that tape?	 doubt	intent
1127_8	ha, ha. can it?	 confirm	intent
1127_10	all right, fine. but if i enjoy this, you have only yourself to blame!	 warn	intent
1127_12	this is great! this is the first time i've ever enjoyed football!	 praise	intent
1127_14	what the?	 doubt	intent
1127_15	what are you guys doing?	 doubt	intent
1127_16	oh, my god! is that richard?	 doubt	intent
1129_4	not ready to joke about it yet? see you later.	 leave	intent
1129_5	why in the world would you take this tape? and why would you watch it?	 criticize	intent
1129_10	isn't that sad? can't you see how pathetic that is?	 doubt	intent
1129_13	cowboy boots? i've never worn cowboy boots in my whole life.	 doubt	intent
1129_17	that bastard taped over me!	 criticize	intent
1129_18	is that a problem?	 doubt	intent
1130_0	hey, hon? would you help me get the plates down?	 ask for help	intent
1130_1	hey, here's an idea. why don't we use our wedding china today?	 advise	intent
1130_2	no, i think we should save our china for something really special.	 oppose	intent
1130_6	what is the point of having them if we never use them?	 doubt	intent
1130_7	the parade is really good this year.	 praise	intent
1130_11	aren't you one of the stars of the popular daytime soap days ofour lives?	 doubt	intent
1130_13	i can't believe i forgot! i usually write stuff like this down on my arm!	 complain	intent
1130_14	stupid long sleeves!	 complain	intent
1131_0	she's precious.	 praise	intent
1131_1	hello?	 greet	intent
1131_3	sure, ross, yeah!	 agree	intent
1131_7	we were gonna have sushi.	 complain	intent
1131_8	amy, don't cry.	 comfort	intent
1131_9	i think that's a great idea. it'll be like the pilgrims bringing the indians syphilis.	 taunt	intent
1133_1	how come my plate's less fancy than everyone else's?	 doubt	intent
1133_5	no, ross' sister was really fat.	 oppose	intent
1133_6	okay, listen, i know you're having a bit of a family crisis but you don't have to take it out on the plates.	 prevent	intent
1133_9	so if monica's not around, i'm not good enough to raise emma?	 confirm	intent
1133_10	no, that is not what we're saying.	 oppose	intent
1133_12	well, what's wrong with me? am i incompetent?	 doubt	intent
1133_13	you're taking this the wrong way. we think you'll be a wonderful parent.	 comfort	intent
1133_15	that's not how you see me, is it?	 confirm	intent
1133_17	no. you both are equally capable.	 oppose	intent
1133_19	i lie better than that, right?	 confirm	intent
1134_0	hey, there you are.	 greet	intent
1134_2	no, but they're right. i'm not a strong father figure, and i never will be.	 acknowledge	intent
1134_6	i wanna have a kid with you because i think you'll be an amazing dad.	 explain	intent
1134_8	can you hear me say,  you're grounded?	 confirm	intent
1136_0	and this little guy in the cat condo is jinkies.	 introduce	intent
1136_1	single, are you?	 confirm	intent
1136_5	braid each other's hair and ride horseback on the beach?	 joke	intent
1136_6	no. no. no. when you get home tomorrow night you and i are gonna be at the wizards-knicks game, courtside.	 oppose	intent
1136_12	tell him that having a long-distance relationship is really difficult.	 arrange	intent
1136_13	tell him that what little time we have together is precious.	 arrange	intent
1138_0	yeah. what do you think?	 asking for opinions	intent
1138_2	it's always better to lie than to have the complicated discussion.	 explain	intent
1138_4	why are you dressed like that?	 asking for opinions	intent
1138_5	because, um, well, chandler's gonna be home in a couple of days so i thought i would just, um, you know, practice the art of seduction.	 explain	intent
1138_7	no, i was just doing chandler's side of the conversation.	 oppose	intent
1138_8	why are there two glasses of wine out?	 doubt	intent
1138_9	because one of them is for you.	 explain	intent
1138_12	all right, look, just stay there. i'm coming home.	 arrange	intent
1138_13	i'm gonna wait out in the hall in case the dude comes out.	 plan	intent
1139_0	shouldn't the pizza be here by now?	 doubt	intent
1139_3	what's the difference between beer and lager?	 asking for opinions	intent
1139_5	we could look it up.	 advise	intent
1140_0	chandler, you have to tell joey that you're not in tulsa.	 inform	intent
1140_1	don't you think it's better for him to think you're cheating on me than for him to think i'm cheating on him?	 doubt	intent
1140_3	i don't want him to think that i'm having an affair.	 oppose	intent
1140_4	i'll go down the fire escape, then i'll wait.	 plan	intent
1140_5	then when i come up the stairs it'll be like i just got back.	 plan	intent
1140_6	then joey and i will come in and see that there's no guy in here.	 plan	intent
1140_7	aren't you afraid that joey's gonna figure all this out?	 doubt	intent
1141_2	so we're on our way to a couple of parties.	 plan	intent
1141_3	yeah. i'm sorry, we weren't really looking for anything to happen with you guys. i have a boyfriend.	 apologise	intent
1141_5	i'm sorry, no.	 apologise	intent
1141_6	okay.	 acknowledge	intent
1141_7	oh, sure.	 agree	intent
1141_9	okay, thanks. i'll give you a call later tonight.	 thank	intent
1141_10	bye.	 leave	intent
1141_11	wow. so that's great.	 praise	intent
1141_12	you, bill, ross and emma are gonna be so happy together.	 taunt	intent
1141_13	what were you thinking?	 asking for opinions	intent
1141_15	by the way, nice ross imitation.	 praise	intent
1141_16	but your rachel wasn't whiny enough.	 taunt	intent
1141_17	the point is maybe i should just stop waiting around for moments with ross.	 emphasize	intent
1141_19	so really, you're moving on from ross?	 confirm	intent
1141_20	i don't know. do i have to decide right now?	 confirm	intent
1142_0	well, thanks, uh... thanks for the beer.	 thank	intent
1142_1	listen, is, um... is ross near you?	 confirm	intent
1142_2	well, you have to go back in.	 inform	intent
1142_3	what? go back? to the land where time stands still?	 doubt	intent
1142_4	i'm so sorry, honey, but... okay, rachel gave this guy her number and, um, she doesn't want ross to answer the phone.	 apologise	intent
1142_5	i can't do that.	 refuse	intent
1142_8	hi, i'm sorry about her. but actually, she wasn't wrong about the dirty stuff.	 emphasize	intent
1142_9	all right, i'll do it.	 agree	intent
1142_10	but really, how much dirtier can it get?	 taunt	intent
1144_1	what are you saying?	 doubt	intent
1144_2	joey said you're in here with another man.	 criticize	intent
1144_4	then maybe you won't mind if me and my friend take a look around, huh?	 confirm	intent
1144_5	what's he doing?	 doubt	intent
1144_6	i arranged some pillows on the bed to look like a guy.	 explain	intent
1144_8	all right, well, i'll check the guest room.	 leave	intent
1144_9	why do i smell men's cologne?	 doubt	intent
1144_11	there's nobody here, joe.	 inform	intent
1144_13	i can't believe you thought i was cheating. you owe me an apology.	 criticize	intent
