id	text	label	dimension
907_3	No but you shouldn't! Don't ever do that again.	 disagreement	dialogue act
907_4	I won't!  Until I have my next cigarette.	 statement-non-opinion	dialogue act
907_7	Yeah that's right you are so busted.  Book 'em.	 answer	dialogue act
907_8	Who are you talking too?	 question	dialogue act
907_9	Save it Red! Unless you wanna spend the night in the slammer, you apologize to the tree.	 answer	dialogue act
907_10	I am	 disagreement	dialogue act
907_11	You apologize to the tree right now or I am calling for backup.   Backup! Backup!!	 command	dialogue act
907_12	I-I'm sorry! Sorry.	 apology	dialogue act
908_0	Shh! Get me out of here.	 statement-non-opinion	dialogue act
908_2	Ross!	 greeting	dialogue act
908_4	Come here, check this out!	 answer	dialogue act
908_5	What? Is it the comet?	 question	dialogue act
908_7	Joey come-I can't believe-I bring you here to see the Bapstein-King comet, one of nature's most spectacular phenomenon, and all you care about are bugs stuck in tar and-and some woman!	 statement-non-opinion	dialogue act
908_8	Y'know, there's	 statement-non-opinion	dialogue act
908_11	Joey where's the pipe that was holding the door open?	 question	dialogue act
908_14	What?! All right-Hey! Don't look at me! You're the one who wanted to come up and look for some stupid	 statement-non-opinion	dialogue act
908_16	Oh no! No! No!	 disagreement	dialogue act
909_0	Wow! This place is incredible!  Sting's pen...that he gave to Phoebe.  Come on! Secret passageway!	 statement-opinion	dialogue act
909_1	Hi!	 greeting	dialogue act
909_2	Hi!	 greeting	dialogue act
909_4	Uh-huh.	 backchannel	dialogue act
909_7	Do sit down.	 answer	dialogue act
909_8	Yeah.	 agreement	dialogue act
910_0	Hi.. how was the game?	 question	dialogue act
910_1	Well..	 answer	dialogue act
910_2	WE WON!! Thank you! Yes!	 others	dialogue act
910_3	Fantastic! I have one question: How is that possible?	 question	dialogue act
910_5	He was unbelievable.	 acknowledge	dialogue act
910_6	He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...	 statement-opinion	dialogue act
910_8	Yep, we sure showed those Hassidic jewellers a thing or two about softball..	 statement-non-opinion	dialogue act
910_10	What?	 question	dialogue act
910_11	..I dunno, a little too Alan?	 question	dialogue act
910_12	Well, no. That's impossible. You can never be too Alan.	 answer	dialogue act
910_14	I personally could have a gallon of Alan.	 statement-non-opinion	dialogue act
911_0	Well I had a great time! Learned how to bake, ate great food, that's the first A I've gotten since seventh grade,	 statement-non-opinion	dialogue act
911_1	Oh, look! Acting for Beginners! Want to feel good about yourself?	 question	dialogue act
912_0	My God!	 others	dialogue act
912_1	These pants are burning up!	 statement-non-opinion	dialogue act
912_2	Oh come on, she wants to snuggle now!	 statement-non-opinion	dialogue act
912_3	What is she trying to kill me?	 question	dialogue act
912_4	It's like a volcano in here!	 statement-non-opinion	dialogue act
912_6	Okay, it must just be me then.	 statement-non-opinion	dialogue act
912_7	That was just the pants on the couch. Umm, hey, do you, do you mind if I use your bathroom?	 question	dialogue act
913_1	Okay, I'll stop.	 statement-non-opinion	dialogue act
913_3	Well, you suck! But at least you suck at a man's game now.	 statement-non-opinion	dialogue act
913_4	You wanna play?	 question	dialogue act
913_5	Chandler, I can't be playing games, Ross is gonna be home soon.	 answer	dialogue act
913_7	Well, so, play for the next 30 minutes and then write until he gets home.	 statement-opinion	dialogue act
913_9	I'm intrigued.	 statement-non-opinion	dialogue act
913_12	Yeah, I think we said good-bye to that when we invented hammer darts.	 statement-non-opinion	dialogue act
913_13	Do you even remember which part of the wall is not spackle?	 question	dialogue act
913_14	Uh yeah, right here.	 answer	dialogue act
914_2	Weeeell, it's rum, and-	 answer	dialogue act
915_5	All right, ten centimeters, here we go.	 statement-opinion	dialogue act
915_6	All right, honey, time to start pushing.	 command	dialogue act
916_0	Here we go. Mona umm, I think it's time we-we had a conversation about-about where things are with us.	 statement-non-opinion	dialogue act
916_1	Yeah, I-I think I suggested that.	 statement-non-opinion	dialogue act
916_8	Ah!	 backchannel	dialogue act
916_9	That's-that's the real question.	 statement-non-opinion	dialogue act
916_12	No I mean-No not you, not you, you-you	 others	dialogue act
916_13	I'm sorry, so umm, so where are we?	 question	dialogue act
917_1	I am going to take you out to dinner tonight.	 statement-non-opinion	dialogue act
917_2	I found this place that makes the greatest mozzarella sticks and jalepino poppers .	 statement-non-opinion	dialogue act
917_3	No?	 others	dialogue act
917_4	Really?	 question	dialogue act
917_5	They taste so good.	 statement-non-opinion	dialogue act
918_0	Drum roll.	 others	dialogue act
918_1	Okay. Okay. All right. Help! Am I a Mark, or a John?	 question	dialogue act
918_3	All right look, am I serious, okay? Tomorrow at 3:30 I am going down to the courthouse.	 others	dialogue act
918_4	You're actually going through with this?	 question	dialogue act
918_5	Hey, look, this name has been holding me back my entire life.	 statement-opinion	dialogue act
918_6	Okay, it's probably why kids picked on me in school, and why I never do well with women... So, as of 4 o'clock tomorrow, I'm either gonna be Mark Johnson or John Markson.	 statement-non-opinion	dialogue act
918_8	Not your name!	 others	dialogue act
918_9	All right, this has got to stop!	 statement-non-opinion	dialogue act
918_10	Chandler is a great name!	 statement-opinion	dialogue act
918_12	I know you really wanted me to name the baby Joey, but eh, so, I'm-I'm, I'm gonna, I'm gonna name the baby Chandler.	 statement-opinion	dialogue act
919_0	Damn! I thought that was going to be romantic as hell!	 statement-opinion	dialogue act
919_1	It was.	 agreement	dialogue act
920_0	Look, I just saw my best friends brains smeared across the canvas, that's not gonna be me, not me.	 statement-non-opinion	dialogue act
920_1	Wow! That was good. That was... Tweezers?	 question	dialogue act
920_2	No.	 answer	dialogue act
920_3	Whoa. That was really good.	 statement-opinion	dialogue act
920_4	Thanks, any suggestions?	 question	dialogue act
921_2	You didn't notice she was wearing different clothes?!	 question	dialogue act
921_3	Well I was just so excited to see you.	 answer	dialogue act
921_5	No-no it's not!	 disagreement	dialogue act
921_7	It's-it's like I was saying to Ursula when I was making love to her and I thought she was you-Yeah it is too weird.	 statement-non-opinion	dialogue act
921_8	So I guess this is it.	 statement-non-opinion	dialogue act
921_10	Yeah, so do you.	 agreement	dialogue act
922_0	Hey!	 greeting	dialogue act
922_1	Hi.	 greeting	dialogue act
922_2	So, did shopping make you feel any better about Ross?	 question	dialogue act
922_3	Manhattan does not have enough stores.	 answer	dialogue act
922_4	Well,	 others	dialogue act
922_6	Yeah. I just need you to bring me some photos of Ross.	 command	dialogue act
922_7	Um-hmm.	 backchannel	dialogue act
923_1	Okay, we have to talk. I'm just getting out of a very serious relationship	 statement-opinion	dialogue act
923_2	I know! And I'm just getting out of a marriage, I mean talk about meant to be!	 statement-non-opinion	dialogue act
923_4	Oh, too soon, too schmoon. Face it honey, I am not letting you get away this time.	 statement-non-opinion	dialogue act
923_6	Oh no! Where to?  Too Paris?	 question	dialogue act
923_7	No! No! Not, Paris.	 answer	dialogue act
923_8	Too London? No-no, Rome? Vienna? Ooh-ooh, Barcelona?	 question	dialogue act
923_9	Okay, could you just stop talking for a second?  Yemen. That's right, yes, I'm being transferred to Yemen!	 answer	dialogue act
923_10	When?	 question	dialogue act
923_11	I don't know exactly.	 answer	dialogue act
923_12	Ugh, well I will just have to soak up every once of Chandler Bing until that moment comes.	 statement-non-opinion	dialogue act
923_13	But I do know that it's some time tomorrow.	 statement-non-opinion	dialogue act
924_1	Great! Go get him.	 others	dialogue act
924_3	He's not really my type.	 disagreement	dialogue act
924_4	No not you, Dr. Drake Remoray. You can ask him questions and see what's he like. People tell doctors everything.	 statement-opinion	dialogue act
924_5	But lately all the guys I meet seem really nice at first, then they turn out to be the biggest jerks.	 statement-non-opinion	dialogue act
924_6	You do attract some stinkers.	 statement-non-opinion	dialogue act
925_0	Chandler.	 greeting	dialogue act
925_1	Mrs. Tedlock. You're looking lovely today. And may I say, that is a	 statement-non-opinion	dialogue act
925_2	Yes. Well, Mr. Kostelick wants you to stop by his office at the end of the day.	 statement-opinion	dialogue act
925_6	Nothing at all.	 others	dialogue act
925_7	Really.	 agreement	dialogue act
926_1	Of course! Joey wouldn't let you have one?	 answer	dialogue act
926_3	Hey, have you figured out a way to tell him you're moving out?	 question	dialogue act
926_4	No, no, I keep trying, y'know?	 answer	dialogue act
926_7	Y'know, I really have to tell Rachel, but I... We just have to get it over with!	 statement-non-opinion	dialogue act
926_9	That's it.	 agreement	dialogue act
926_10	Oh, so that's this is gonna work now? You're just gonna order me around all the time?	 question	dialogue act
926_11	Pretty much.	 answer	dialogue act
926_14	Hi!	 greeting	dialogue act
926_15	Hey man, you feeling any better?	 question	dialogue act
926_16	Joey, we have something to tell you.	 answer	dialogue act
927_0	Yeah, if you get married in Vegas, you're only married in Vegas.	 statement-non-opinion	dialogue act
927_1	What are you talking about? If you get married in Vegas you're married everywhere.	 others	dialogue act
927_2	Really?!	 question	dialogue act
927_3	Yeah!	 answer	dialogue act
927_4	Oh my God!-Eh! Well	 others	dialogue act
928_0	You see that guy? He's in classics now, but y'know as soon as we leave he's going straight to the porn.	 statement-non-opinion	dialogue act
928_2	Yeah.	 agreement	dialogue act
928_3	I missed this.	 statement-non-opinion	dialogue act
928_5	So, you wanna get a hamburger or something?	 question	dialogue act
929_2	We will.	 agreement	dialogue act
929_4	No Mon,	 disagreement	dialogue act
929_5	Every year.	 others	dialogue act
930_0	Hey! Ross!	 greeting	dialogue act
930_1	Die Hard	 others	dialogue act
930_4	Die Hard 2	 answer	dialogue act
930_5	Joey, this is	 statement-non-opinion	dialogue act
930_6	Oh, well we watch it a second time and its	 statement-opinion	dialogue act
930_7	Joey, we	 statement-non-opinion	dialogue act
930_9	And it'll be cool to see it again! Yeah!	 statement-non-opinion	dialogue act
930_10	Die Hard	 statement-non-opinion	dialogue act
930_11	Dude, you didn't say	 question	dialogue act
930_15	What are you talking about? Bitch.	 question	dialogue act
931_0	I know you botched that operation on purpose.	 statement-non-opinion	dialogue act
931_1	I can't prove    it yet, but when I do, you'll be going to jail for murder.	 statement-non-opinion	dialogue act
932_0	Good for you! And hey, I thought your paper on punctuated equilibrium    in the Devonian era was top notch!	 statement-opinion	dialogue act
932_1	Stop going through my stuff !	 command	dialogue act
932_2	Hey!	 greeting	dialogue act
932_3	Hey!	 greeting	dialogue act
932_5	No, you can't! Friends hooking up is a bad idea.	 disagreement	dialogue act
932_6	Please, what about you and Chandler?	 question	dialogue act
932_7	That's different! I was drunk and stupid!	 answer	dialogue act
932_8	Well hello !	 others	dialogue act
932_9	What about all the guys that you've got the phone numbers from?    Why don't you just kiss one of them?	 question	dialogue act
932_10	I could, I could but I don't want to! I want to kiss Joey!	 answer	dialogue act
932_11	Alright . I think it's a big mistake but it's your decision.	 statement-opinion	dialogue act
932_14	No.	 agreement	dialogue act
933_0	Oh, hey, Gunther, check this out.	 statement-non-opinion	dialogue act
933_2	Hey Ross, listen, you want anything to drink, 'cause I'm heading up there.	 statement-non-opinion	dialogue act
933_4	Sure.  Coffee? 'Cause I'm going up there.	 others	dialogue act
933_5	No.	 disagreement	dialogue act
933_6	No, thank you.	 disagreement	dialogue act
933_8	I'd love an ice water.	 answer	dialogue act
933_9	You got it.	 statement-non-opinion	dialogue act
933_10	Joey, what are you doing?	 question	dialogue act
933_11	Just being friendly.	 answer	dialogue act
933_14	Don't wink at me. And put on your apron.	 statement-non-opinion	dialogue act
933_16	Joey, do you work here?	 question	dialogue act
933_17	No.	 answer	dialogue act
934_0	You've reached Monica and Chandler's, if you're listening to this message, we're probably screening.  Yeah we are.	 statement-non-opinion	dialogue act
934_1	Hi, this is Heldi from the Morgan Chase museum.	 statement-non-opinion	dialogue act
934_2	I'm calling for Monica Geller.	 statement-non-opinion	dialogue act
934_3	I want to let her know that there was a cancellation and if she's still interested in having the Bing-Geller wedding at our facility, it is available	 statement-non-opinion	dialogue act
935_2	I can't believe this! This is like the worst night ever!	 statement-opinion	dialogue act
935_3	Y'know Monica you had a minor setback in your relationship with Chandler. Big deal! It's only Chandler.  I am	 statement-non-opinion	dialogue act
935_4	This is crazy! I mean, it's such a stupid argument. I don't even wanna see Richard again.	 statement-opinion	dialogue act
935_5	So go fix it!	 command	dialogue act
935_6	Go find Chandler!	 command	dialogue act
935_7	He's probably up in your room!	 statement-non-opinion	dialogue act
935_9	Y'know what? You're right Phoebe. You're right. Thank you!	 agreement	dialogue act
935_10	Sure!   Yeah! Las Vegas, number one!	 statement-non-opinion	dialogue act
935_11	Anybody lose this?	 question	dialogue act
935_12	Comin' out. Place your bet.  Dice are out.  Double or nothin'! Pay the front line!	 statement-non-opinion	dialogue act
935_13	Hmm.	 backchannel	dialogue act
936_0	Do you remember where the duck food is?	 question	dialogue act
936_3	What?! What do you mean you're going to London?	 question	dialogue act
936_5	Now honey, you take care, you don't have those babies until I get back.	 command	dialogue act
936_7	Yeah, I know, I know, I know he does.	 agreement	dialogue act
936_8	But I have to tell him how I feel!	 statement-non-opinion	dialogue act
936_9	He deserves to have all the information and then he can make an informed decision.	 statement-non-opinion	dialogue act
936_10	That's not why you're going!	 statement-non-opinion	dialogue act
936_11	"You're going because you hope he's gonna say, ""Yeah, I love you too, Rach."	 statement-opinion	dialogue act
936_12	"Forget that British chippy."""	 command	dialogue act
936_13	Ohh-Do you think he will?!	 question	dialogue act
936_14	No!	 answer	dialogue act
936_16	Look, Rachel, if you go, you're just gonna mess with his head and ruin his wedding!	 statement-non-opinion	dialogue act
936_18	You missed you're chance!	 statement-non-opinion	dialogue act
936_20	"Y'know what? No. It's not over until someone says, ""I do."""	 statement-non-opinion	dialogue act
936_21	I do! I do! I do!  I do!  Ugh, like I can really chase you. I'm carrying a litter.	 statement-non-opinion	dialogue act
937_0	So is everybody here?	 question	dialogue act
937_1	I got here a little early myself.	 statement-non-opinion	dialogue act
937_2	Let us begin.	 statement-non-opinion	dialogue act
937_3	Now, the hydrosaurids have been unearthed in two main locations.	 statement-non-opinion	dialogue act
937_5	Here.	 others	dialogue act
937_6	Now as for the hydrosaurs	 statement-non-opinion	dialogue act
938_0	Well, so anyway Beth, what I'm saying is I should've considered your feelings before I went home with you that night.	 statement-non-opinion	dialogue act
938_1	I've ah, I've recently learned what's it like to be on your side of it, and I'm sorry.	 apology	dialogue act
938_2	So, do you think you can forgive me?	 question	dialogue act
938_3	Great.	 agreement	dialogue act
938_5	Okay, bye.	 greeting	dialogue act
938_6	Hello, Jennifer?	 greeting	dialogue act
938_7	Oh hi, Mrs. Loreo, is Jennifer there?	 question	dialogue act
938_9	Well ah, actually I kinda need to talk to you too.	 statement-non-opinion	dialogue act
939_0	Hey!	 greeting	dialogue act
939_1	Hi.	 greeting	dialogue act
939_2	Are you all right?	 question	dialogue act
939_3	Uhh... I think I just got engaged.	 answer	dialogue act
939_4	Oh my God! He did it?	 question	dialogue act
939_8	I  like to think of myself as the puppet master of the group.	 statement-non-opinion	dialogue act
939_9	And you really think this is a good idea?	 question	dialogue act
939_10	I just talked him into it, don't tell me I have to do you too.  The puppet master gets tired people.	 answer	dialogue act
939_11	I just don't know! It just doesn't feel right.	 statement-opinion	dialogue act
939_12	Why?! You two are so meant to be together, everybody thinks  so.	 statement-non-opinion	dialogue act
939_13	Really?! Even Ross?	 question	dialogue act
939_14	Especially Ross!	 answer	dialogue act
939_17	There he goes, your fiancée.	 statement-non-opinion	dialogue act
939_18	I guess so.	 statement-non-opinion	dialogue act
939_19	Although he does play with himself in his sleep.	 statement-non-opinion	dialogue act
939_20	I can't say that I'm surprised.	 statement-non-opinion	dialogue act
940_0	Oh, that is so unfortunate.	 statement-opinion	dialogue act
940_1	What?	 question	dialogue act
940_2	Cute naked guy is really starting to put on weight.	 answer	dialogue act
940_3	Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone.	 apology	dialogue act
940_5	Oh, then it must've been you. Bye.	 statement-opinion	dialogue act
940_7	Hey, y'know while we're on that, when are you gonna tell my sister that you don't live here anymore.	 question	dialogue act
940_8	I think on some levels she already knows.	 answer	dialogue act
941_1	Adiós.	 greeting	dialogue act
941_2	Look Julio, someone left their book here.	 statement-non-opinion	dialogue act
941_3	Ah actually, that is mine.	 statement-non-opinion	dialogue act
941_4	Oh yeah, what are you reading?	 question	dialogue act
941_6	Have I read it?  No, are you enjoying it?	 question	dialogue act
941_8	Your a poet and don't know it.	 statement-opinion	dialogue act
941_10	Oh, then you do know it.  So um what kind of things do you write about?	 question	dialogue act
941_11	Things that move me. The, the shadow of a tree, a child laughing, or this lip.	 answer	dialogue act
941_12	Mine?  Right here?	 question	dialogue act
941_13	I can write an epic poem about this lip.	 answer	dialogue act
942_0	Last stop, Montreal. This stop is Montreal.	 statement-non-opinion	dialogue act
942_1	What?	 question	dialogue act
942_2	I made a bet with myself that you have beautiful eyes. Now that I see them, I win.	 statement-non-opinion	dialogue act
942_4	We're at my stop. But would you like to have coffee?	 question	dialogue act
942_5	Are we really in Montreal?!	 question	dialogue act
942_7	Coffee sounds great.  Wait, so, so you live in Montreal?	 question	dialogue act
942_8	Oh, no. But it's just a two hour ferry ride to Nova Scotia.	 answer	dialogue act
943_3	Let's give it a shot.	 statement-non-opinion	dialogue act
943_4	Oh, what was that for? Like a bake sale?	 question	dialogue act
944_0	Would she?	 question	dialogue act
944_1	Would she?  You ate my candy bar!	 question	dialogue act
945_1	I know honey, I'm sorry.	 apology	dialogue act
945_2	Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because it's remotely related to the field they're interested in.	 statement-non-opinion	dialogue act
945_4	Oh honey, come on, I'm sorry, I didn't....	 apology	dialogue act
945_5	I don't mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom.	 statement-non-opinion	dialogue act
945_7	I'm sorry, I wa, I wa, I was just ah....	 answer	dialogue act
945_8	It's not funny, this is actually my job.	 acknowledge	dialogue act
945_9	Oh believe me, I-I-I've been there. I had to sort mannequin heads at that Mannequins Plus.	 statement-non-opinion	dialogue act
945_10	Oh well then, so I'm just going to go back to talking to my friend here.	 statement-non-opinion	dialogue act
945_11	And you can go back to enjoying your little hamburger.	 statement-opinion	dialogue act
945_12	Ah, just one other thing.	 statement-non-opinion	dialogue act
945_13	Yes?!	 agreement	dialogue act
945_14	I ah, I work at	 statement-non-opinion	dialogue act
945_15	Do you want my pickle?	 question	dialogue act
946_0	Do you think they have yesterday's daily news?	 question	dialogue act
946_1	Why?	 question	dialogue act
946_2	Just wanna check my horoscope, see if it was right.	 answer	dialogue act
946_3	Oh my God.	 apology	dialogue act
946_4	Phoebe.	 greeting	dialogue act
946_5	Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.	 statement-opinion	dialogue act
946_6	Where?  Ooh, come to Momma.	 question	dialogue act
946_7	He's coming. Be cool, be cool, be cool.	 answer	dialogue act
946_8	We should do something. Whistle.	 statement-opinion	dialogue act
946_9	We are not going to whistle.	 disagreement	dialogue act
946_11	No!	 disagreement	dialogue act
946_13	No!	 disagreement	dialogue act
946_14	Do it do it do it!	 command	dialogue act
946_16	I can't believe you did that!	 acknowledge	dialogue act
947_0	Hi! Umm, I'm Monica Geller, I'm the chef at Alessandro's.	 greeting	dialogue act
947_1	Still?	 question	dialogue act
947_2	I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.	 answer	dialogue act
947_4	Either eat it, or be in it.	 statement-opinion	dialogue act
947_5	Spoon?  So, what do you think?	 question	dialogue act
947_8	Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?	 question	dialogue act
947_9	I can.	 answer	dialogue act
947_12	That's very good, what's your name?	 question	dialogue act
947_14	Monica, you go to the head of the class.	 command	dialogue act
947_15	Okay.	 agreement	dialogue act
948_0	And there's a country called Argentinaaaa,    it's a place I've never seeeeen.	 statement-non-opinion	dialogue act
948_1	But I'm told for fifty pesos you can buy a    human spleen.	 statement-non-opinion	dialogue act
948_4	What are you doing here!	 question	dialogue act
948_6	Great!	 acknowledge	dialogue act
948_7	Yeah!	 agreement	dialogue act
948_8	It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!	 statement-non-opinion	dialogue act
948_9	"Yeah, ""You suck"" and ""shut up and go home""."	 statement-opinion	dialogue act
948_10	Listen Phoebe...	 others	dialogue act
948_11	Yeah.	 others	dialogue act
949_0	I'm so bored! Stupid rain, we... we can't do anything.	 statement-opinion	dialogue act
949_1	Well, I've brought some books. We could read.	 statement-non-opinion	dialogue act
949_2	Hey, it hasn't come to that yet.	 statement-non-opinion	dialogue act
949_4	I'm sorry sir, these are for the pharmaceutical convention	 apology	dialogue act
949_5	Hey Rach, do you feel like going to a convention?	 question	dialogue act
949_7	I know we're not, but  Frank Medeio and...  Eva Trorro... womba...	 statement-non-opinion	dialogue act
949_8	Kate Miller?	 question	dialogue act
949_9	Kate Miller it is.	 answer	dialogue act
949_11	In that case should I make sure it's on real good?	 others	dialogue act
950_0	Oh my God!	 others	dialogue act
950_1	We heard about your pants, I'm so sorry.	 apology	dialogue act
950_2	This year was supposed to be great!	 statement-opinion	dialogue act
950_3	But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!	 statement-non-opinion	dialogue act
950_4	No. No, you're not a loser.	 statement-opinion	dialogue act
950_5	Look at me!	 others	dialogue act
950_6	Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!	 statement-non-opinion	dialogue act
950_8	See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.	 statement-non-opinion	dialogue act
950_9	That really is something.. that's really cool.	 others	dialogue act
950_10	Howdy partner!	 others	dialogue act
950_11	Maybe I should get another pair!	 statement-non-opinion	dialogue act
950_12	Ooh, y'know, they-they had some with fringe all down the sides.	 statement-non-opinion	dialogue act
950_13	I'm gonna go kiss Ben goodnight.	 statement-opinion	dialogue act
950_15	I would make a good cowboy.	 statement-non-opinion	dialogue act
950_17	Oh yeah, me too. Y'know if this shirt is dirty.  Yep.	 statement-non-opinion	dialogue act
951_0	No you didn't. You said you would, but you never did!	 statement-non-opinion	dialogue act
951_1	Oh yeah!	 agreement	dialogue act
952_1	It really was.	 agreement	dialogue act
952_2	Uh me? Gay? No! No. No, but I have a number of close friends who are.	 statement-non-opinion	dialogue act
952_3	So, let's talk about women. I'm sure our female readers will be interested to know about your romantic life.	 statement-opinion	dialogue act
952_5	Oh, please!	 others	dialogue act
953_0	Hey Mikey	 greeting	dialogue act
953_1	Hey P	 greeting	dialogue act
953_2	What are you doing?	 question	dialogue act
953_3	Setting rattraps	 answer	dialogue act
953_5	No, no, to test his neck strength.	 answer	dialogue act
953_7	I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.	 statement-opinion	dialogue act
953_9	I'll find Bob, I'll get him.	 statement-non-opinion	dialogue act
953_10	Bob?	 others	dialogue act
953_12	Robert!	 others	dialogue act
953_13	Oh wait, I think I hear him.	 statement-non-opinion	dialogue act
953_14	Oh - Oh my god!	 others	dialogue act
953_15	Bob    had babies!	 acknowledge	dialogue act
953_17	Better think of a new name for him.	 statement-non-opinion	dialogue act
953_18	I don't know, I kinda like Bob for a girl.	 statement-opinion	dialogue act
953_20	Oh my god, we killed Bob!	 statement-non-opinion	dialogue act
953_21	Maybe it wasn't Bob, maybe it was a mouse.	 statement-opinion	dialogue act
953_22	Suzie	 statement-non-opinion	dialogue act
954_0	Hmmm, soup!	 others	dialogue act
954_2	Oh yeah, no problem.	 answer	dialogue act
954_3	Thanks.	 greeting	dialogue act
954_4	Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.	 statement-non-opinion	dialogue act
954_5	Joey!	 greeting	dialogue act
955_0	What one? You wanted him to invite you to the party and he did it!	 statement-non-opinion	dialogue act
955_1	Yeah, but he waited until the last minute!	 acknowledge	dialogue act
955_5	Great. So the ball is in his court?	 question	dialogue act
955_6	Ball? There is no ball.	 disagreement	dialogue act
956_0	Oh, hey Rach! I thought we said seven?	 question	dialogue act
956_1	Yeah uh, y'know what uh, let's skip it.	 others	dialogue act
956_2	What?! Why?!	 question	dialogue act
956_5	Do-do you, do you have brothers?	 question	dialogue act
956_6	No, I have two sisters. But one of them has a very masculine energy.	 answer	dialogue act
956_9	Okay, listen, I really like you.	 statement-non-opinion	dialogue act
956_10	Okay?	 agreement	dialogue act
956_11	I think this can go somewhere.	 statement-non-opinion	dialogue act
956_13	Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of	 answer	dialogue act
956_14	Danny! Hurry up! The bath is getting cold!	 statement-non-opinion	dialogue act
956_16	Yeah, okay, I'll see you later.	 others	dialogue act
957_0	It's over.	 statement-non-opinion	dialogue act
958_0	Well, it was loong.	 answer	dialogue act
959_4	Ohh! Thank you! I like mail.	 acknowledge	dialogue act
959_5	It's just some things I've been thinking about.	 statement-non-opinion	dialogue act
959_8	Well, I'll be waiting for you, just come up when you're done.	 agreement	dialogue act
959_9	Okay, I'll be up in,  18 pages. Front and back. Very exciting.	 agreement	dialogue act
960_0	The waiter carried the breadsticks in his pants!	 statement-non-opinion	dialogue act
960_1	Well, you said that we except the	 statement-non-opinion	dialogue act
960_3	But I stand by my review, I know food and that wasn't it.	 statement-non-opinion	dialogue act
960_4	You're marinara sauce tasted like tomato juice!	 statement-opinion	dialogue act
960_7	Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?	 question	dialogue act
960_9	Hand me those tomatoes, I'm gonna show you what it should taste like! Come on, hand me them.	 statement-non-opinion	dialogue act
960_10	How long is this gonna take? 'Cause I got another critic to go yell at.	 question	dialogue act
961_0	Okay, then what happened?	 question	dialogue act
961_1	Ohh. Uh-huh. Uh-huh.  You'll get your turn!	 others	dialogue act
961_2	Hey Pheebs, what's going on?	 question	dialogue act
961_5	What?!	 question	dialogue act
961_6	I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in...  Actually, thanks!	 answer	dialogue act
961_7	All right! Everybody ready to go to the movies?	 question	dialogue act
961_9	Really?	 question	dialogue act
961_10	Yeah, I'm gonna stay and read my book. I just wanna be alone right now.	 answer	dialogue act
961_13	All right, let's go Pheebs.	 statement-non-opinion	dialogue act
962_0	That was amazing.	 statement-non-opinion	dialogue act
962_2	Hey, do you realize we may have just changed our lives forever?	 question	dialogue act
962_4	Nine months from now we can be here, having our own baby.	 statement-opinion	dialogue act
963_1	I knew it!	 statement-non-opinion	dialogue act
963_2	I knew it!	 statement-non-opinion	dialogue act
963_3	I always knew she liked him!	 statement-opinion	dialogue act
963_4	Y'know, she'd say no, but here we are!	 statement-non-opinion	dialogue act
963_6	We just broke up, first thing she does!	 statement-non-opinion	dialogue act
963_7	You didn't just break up.	 statement-non-opinion	dialogue act
963_8	Hey, it's been like three weeks!	 statement-non-opinion	dialogue act
963_9	You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!	 statement-opinion	dialogue act
964_0	Hey, so uh, y'know how there's something I wanted to talk to you about?	 question	dialogue act
964_1	Oh yeah!	 answer	dialogue act
964_2	Well, y'know how I'm trying to work things out with Emily.	 statement-non-opinion	dialogue act
964_3	Well, there's this one thing... Okay,  here goes.	 statement-non-opinion	dialogue act
964_5	What?	 question	dialogue act
964_8	No!	 statement-non-opinion	dialogue act
964_9	Oh not again!	 statement-non-opinion	dialogue act
964_10	This-this happened when my grandfather died.	 statement-non-opinion	dialogue act
964_11	It's ugh!	 others	dialogue act
964_12	Sorry.	 apology	dialogue act
964_13	Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?	 question	dialogue act
964_15	Sorry. Sorry.	 apology	dialogue act
964_16	Okay, I uh, I can't see you anymore.	 statement-non-opinion	dialogue act
964_17	Yeah, I know. It's ridiculous! I can't see you either.	 agreement	dialogue act
965_0	Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!	 others	dialogue act
965_1	Hello, Chip.	 greeting	dialogue act
